用户id,用户名,评论时间,IP地址,评论内容,点赞数量,aweme_id,scores,segmented
4341326157712382,chounimane,2025.08.08,吉林,两个多小时的动图[图片表情],39,7535844838899944742,0.5711054732692957,两个 小时 动图 [ 图片 表情 ]
1249496762158840,可我爱过,2025.08.08,贵州,压缩到36字节可以直接发D-mail了,6,7535844838899944742,0.04853424628887082,压缩 36 字节 发 D - mail
91686671811,Euy.,2025.08.08,湖北,谁有啊求一个看一下[捂脸],1,7535844838899944742,0.02465763599816506,求 [ 捂脸 ]
3661797172983300,阿泓,2025.08.08,广东,往里面放片都没人发现[憨笑],8,7535844838899944742,0.2587667890641622,往里面 放片 没人 发现 [ 憨笑 ]
2258860483543220,超级天天酱（世三天）七柠显现,2025.08.08,山西,2小时表情包你说用我的世界像素点拼出来我都信[捂脸],1,7535844838899944742,0.0811831319605304,2 小时 表情 包 世界 像素点 拼出来 信 [ 捂脸 ]
1788223314723959,╲   　　　༽  ╭,2025.08.08,江西,动图是真的模糊。[捂脸],1,7535844838899944742,0.018591698577578475,动图 真的 模糊 [ 捂脸 ]
525978879927642,双击修改文案梦想笑了,2025.08.08,河北,给我压缩点片子[呲牙],4,7535844838899944742,0.24989699393350406,压缩 点 片子 [ 呲 牙 ]
1116727941014595,whoooo,2025.08.08,福建,杀死比赛,0,7535844838899944742,0.9000299615145507,杀死 比赛
77259432507,陈知鱼丶,2025.08.08,河南,我们群里有个GIF[憨笑],6,7535844838899944742,0.44767845850986676,群里 有个 GIF [ 憨笑 ]
101928956957,徐霞客,2025.08.08,广西,100秒一帧也算压缩的话那还不如直接截个图再取一个像素点，rgb三通道改单通道灰度图，也就是8bit,4,7535844838899944742,0.1477303114441284,100 秒 一帧 算 压缩 截个 图 取 像素点 rgb 三 通道 改 单通道 灰度 图 8bit
1152727287340455,吸引号,2025.08.08,河南,求一个[抱抱你],0,7535844838899944742,0.6151613072352107,求 [ 抱抱 ]
4195388181986909,God of Cow Cat,2025.08.08,浙江,我把哪吒 2 压到了 0 字节[憨笑]谁看,0,7535844838899944742,0.06284054333494238,哪吒   2   压到   0   字节 [ 憨笑 ]
104805605816,CLEF,2025.08.08,河南,DOS压缩技术完全失传了。记得当时18g的游戏硬生生压到800M，安装解压三个小时[呆无辜],1,7535844838899944742,0.28652140739398724,DOS 压缩 技术 失传 记得 18g 游戏 硬生生 压到 800M 安装 解压 三个 小时 [ 呆 无辜 ]
2261027294545533,Rits,2025.08.08,吉林,哪吒2,0,7535844838899944742,0.5714872631884823,哪吒 2
72363734587,无限循环,2025.08.08,广东,第三次压片战争,1,7535844838899944742,0.29059864822516934,第三次 压片 战争
1231045687775391,Hina,2025.08.08,广东,我这边q群已经有不足1kb的了，1*1比例144分钟一帧[捂脸],2,7535844838899944742,0.01435912345579049,q 群 1kb 1 * 1 比例 144 分钟 一帧 [ 捂脸 ]
3724756958591564,一切,2025.08.08,河南,6666,0,7535844838899944742,0.5,6666
7482703664529392699,小马（无畏契约通行证）,2025.08.08,河北,压片战争[流泪],1,7535844838899944742,0.7826653358894131,压片 战争 [ 流泪 ]
1465007721690333,可是我不想洗碗,2025.08.08,四川,66666,0,7535844838899944742,0.5,66666
2664829047803952,林凛,2025.08.08,吉林,谁有啊？可以发我一下吗[黑脸],0,7535844838899944742,0.19404491813175284,？ 发 [ 黑脸 ]
1821229791587556,CcDYy,2025.08.08,辽宁,求一双没看过哪吒2的眼睛[图片表情],40,7535844838899944742,0.4435874887308233,求 一双 没 看过 哪吒 2 眼睛 [ 图片 表情 ]
73286924192,Vrvr,2025.08.08,江苏,炼丹呢[捂脸]@17z @小思🐾,2,7535844838899944742,0.009010315023418758,炼丹 [ 捂脸 ] @ 17z   @ 小思 🐾
479854838687757,你且蠢,2025.08.08,河南,我有,0,7535844838899944742,0.5,
672535100786916,风吹四年,2025.08.08,辽宁,支持哪吒,18,7535844838899944742,0.8020859269935734,支持 哪吒
102196005318,厉害,2025.08.08,河南,求[流泪],0,7535844838899944742,0.6806460403346947,求 [ 流泪 ]
2616477472531928,小黑子食不食油饼,2025.08.08,北京,,0,7535844838899944742,0.5,nan
310526959695363,💤,2025.08.08,山东,哪吒 GIF 谁与为敌,1,7535844838899944742,0.752446040152213,哪吒   GIF   敌
66836308261,butter,2025.08.08,安徽,表情包版的[看][图片表情],4,7535844838899944742,0.6735557449612506,表情 包版 [ ] [ 图片 表情 ]
694492837713292,小琪姆,2025.08.08,江苏,[赞],1,7535844838899944742,0.9178743961352657,[ 赞 ]
80333062997,因为评论太多24小时无法评论😂,2025.08.08,福建,我相信明天能在抖音评论区看到哪吒的全篇GIF[看],5,7535844838899944742,0.04874173832829998,明天 抖音 评论 区 哪吒 全篇 GIF [ ]
110164003645,短发控,2025.08.08,江苏,继续压缩到36字节就可以发送dmail了[捂脸],1,7535844838899944742,0.0016884674802952748,压缩 36 字节 发送 dmail [ 捂脸 ]
82366949399,Spirytus,2025.08.08,甘肃,谁有，发我一个,2,7535844838899944742,0.3257443082311735,发
110662652576,椿恋歌,2025.08.08,湖南,目前最小的是62字节的gif图[图片表情],2,7535844838899944742,0.6447102862533503,最小 62 字节 gif 图 [ 图片 表情 ]
2343778612158956,睡觉中,2025.08.08,湖南,,4,7535844838899944742,0.5,nan
100811512748,一个自信自强自尊自爱自立自负又自卑的帅逼,2025.08.08,陕西,,7,7535844838899944742,0.5,nan
58408624304,一条修狗勾,2025.08.08,北京,@颖颖 压片战争,0,7535844838899944742,0.7848834423144085,@ 颖颖   压片 战争
66713227942,烟雨不必落京城，一人撑伞照样行,2025.08.08,湖北,两个多小时的gif我是真不敢想[愉快],2,7535844838899944742,0.4088499607606999,两个 小时 gif 真 [ 愉快 ]
98860644017,AONGHUS,2025.08.08,广西,@NINA_YU✧ @Phainon @水龙头 @炭烤鱿鱼烧 @🤍 @温水煮不死羊 @歆歆. @景◌𓈒 666俺不中了,1,7535844838899944742,0.9458544503041285,@ NINA _ YU ✧   @ Phainon   @ 水龙头   @ 炭烤 鱿鱼 烧   @ 🤍   @ 温水 煮 不 死 羊   @ 歆 歆 .   @ 景 ◌ 𓈒   666 不
207184971434892,Gluttony,2025.08.08,浙江,有gif版的[捂脸],0,7535844838899944742,0.04697500896932327,gif 版 [ 捂脸 ]
2893511227605421,徐荧斌,2025.08.08,安徽,感觉比某大学论文更有水平含量[白眼],6,7535844838899944742,0.7275060987696739,感觉 某大学 论文 水平 含量 [ 白眼 ]
4239312278531031,MOSS,2025.08.08,山东,是小b,0,7535844838899944742,0.625,b
102080966471,研I,2025.08.08,安徽,我这边还有个4.46kb的哪吒2[捂脸],13,7535844838899944742,0.094095787358067,4.46 kb 哪吒 2 [ 捂脸 ]
98639048513,大早上别逼我扇你🌾🌾🌾,2025.08.08,内蒙古,不是已经可以线上看了吗？为啥还要传资源？我们当年这样传过砍头视频[图片表情],4,7535844838899944742,0.43818092388513186,线上 ？ 为啥 资源 ？ 当年 砍头 视频 [ 图片 表情 ]
237910753809293,睡到世界末日,2025.08.08,广东,@被做局了就躺下 @虾滑泡泡糖 @深宫比 阴成啥样,1,7535844838899944742,0.2848609720520531,@ 做局 躺   @ 虾 滑 泡泡糖   @ 深宫   阴成 啥样
1772068209701320,佩利熊的表哥不会踢足球,2025.08.08,陕西,我也有[看],0,7535844838899944742,0.5,[ ]
93004573053,🥥张,2025.08.08,黑龙江,片压成这样都能发出来了,3,7535844838899944742,0.19320672344766987,片压成 发出
1717915394521961,-  ～,2025.08.08,内蒙古,求,3,7535844838899944742,0.3717948717948715,求
971605346886523,你能不能别破防,2025.08.08,广西,wo mei hua shuo[抱抱你]@犬123 @久世瞳(最爱鸡蛋版) @pupilr @zxy不想当短命鬼 @誰个好觉 @xoes,0,7535844838899944742,0.9718400725159605,wo   mei   hua   shuo [ 抱抱 ] @ 犬 123   @ 久世瞳 ( 爱 鸡蛋 版 )   @ pupilr   @ zxy 不想 短命 鬼   @ 誰 好觉   @ xoes
500985742232903,年,2025.08.08,云南,Gif动图[暗中观察],1,7535844838899944742,0.7991321009175621,Gif 动图 [ 观察 ]
855839523736637,野猪亨利531,2025.08.08,江苏,压成魔丸我真不行了[抱抱你],1,7535844838899944742,0.2762505681178471,压成 魔 丸 真 不行 [ 抱抱 ]
3765165978828215,我吃欧润汁୧⍤⃝🍒,2025.08.08,上海,GIF版本给我发下,0,7535844838899944742,0.4053454321941661,GIF 版本 给我发
108143913814,Eaziverse_,2025.08.08,江苏,求一个[抱抱你],0,7535844838899944742,0.6151613072352107,求 [ 抱抱 ]
98021943537,佑澍,2025.08.08,江苏,朋友发我了个gif 我看了好几分钟才意识到不对劲 好像真的是完整版[捂脸][捂脸][捂脸]真服了,2,7535844838899944742,2.130324553095697e-06,朋友 发 gif   好几分钟 意识 不对劲   好像 真的 完整版 [ 捂脸 ] [ 捂脸 ] [ 捂脸 ] 真服了
1732434001671312,净含量66％,2025.08.08,辽宁,我的世界出电影了吗？有意思[玫瑰][玫瑰][玫瑰],0,7535844838899944742,0.9996380062831617,世界 电影 ？ 有意思 [ 玫瑰 ] [ 玫瑰 ] [ 玫瑰 ]
3945470227654951,你头发乱了喔~,2025.08.08,宁夏,《压片战争》[憨笑],0,7535844838899944742,0.44767845850986676,《 压片 战争 》 [ 憨笑 ]
4494394227957147,同频,2025.08.08,安徽,@三七（极限生存版） 666,0,7535844838899944742,0.5827203760554828,@ 三七 （ 极限 生存 版 ）   666
1173890600803539,帮你买桔子,2025.08.08,四川,GIF 版比其他的都高清[捂脸][图片表情],4,7535844838899944742,0.1725679049958846,GIF   版比 高清 [ 捂脸 ] [ 图片 表情 ]
94282349299,H丶M,2025.08.08,福建,发来[你不大行],1,7535844838899944742,0.10288899689767783,发来 [ 不大行 ]
62899226142,果然！ 🅥,2025.08.08,贵州,求求求，,0,7535844838899944742,0.14385566148807072,求求 求
61630811396,msssss,2025.08.08,四川,老子要笑吐了,0,7535844838899944742,0.802896664488839,老子 笑 吐
101242459120,WOFULL,2025.08.08,广西,@氧化铜 @泥充Q币马 @绝世の颜@深浅 @予珩- @ygltxdy @please lst me go @雨程与终  哎呦我滴妈[呲牙],3,7535844838899944742,0.9999995363835834,@ 氧化铜   @ 泥充 Q 币马   @ 绝世 の 颜 @ 深浅   @ 予珩 -   @ ygltxdy   @ please   lst   me   go   @ 雨程 终     呦 滴妈 [ 呲 牙 ]
2920735164342444,BwT,2025.08.08,内蒙古,@c盘 @矢抑菲. @叶藏 @明Yu ୧· @￴ ￴ ￴￴ ￴ ￴ ￴￴ @式波・アスカ・ラングレー 魔丸来了[憨笑],0,7535844838899944742,0.9998675101041745,@ c 盘   @ 矢 抑菲 .   @ 叶藏   @ 明 Yu   ୧ ·   @ ￴   ￴   ￴ ￴   ￴   ￴   ￴ ￴   @ 式 波 ・ ア ス カ ・ ラ ン グ レ ー   魔丸 [ 憨笑 ]
1024370701248948,清诚,2025.08.08,江苏,你的意思是，人家辛辛苦苦几年搞出来的特效，你们非搞成马赛克才看[尬笑],1,7535844838899944742,0.020266586495234384,辛辛苦苦 几年 搞 特效 非 搞 成 马赛克 [ 尬 笑 ]
98183405316,残垣,2025.08.08,广东,@. @8910 @我想一下 @. @我深圳彭于晏 [赞][憨笑],2,7535844838899944742,0.9524968507797715,@ .   @ 8910   @   @ .   @ 深圳 彭于 晏   [ 赞 ] [ 憨笑 ]
1987528890531412,Gre0l、6,2025.08.08,贵州,@手机用户86550915943 那天你发给我的是1.0,0,7535844838899944742,0.6089939268478505,@ 手机用户 86550915943   那天 发给 1.0
4446030181181659,半颗糖🍬,2025.08.08,湖北,有一说一，也不是不能看[抱抱你][抱抱你][图片表情],0,7535844838899944742,0.917665555811978,[ 抱抱 ] [ 抱抱 ] [ 图片 表情 ]
4020601631900,十  月,2025.08.08,陕西,15.8mb有声音有画面还清晰最适合观看的了,1,7535844838899944742,0.8947484956499583,15.8 mb 声音 画面 清晰 适合 观看
20799270376,联言支,2025.08.08,河南,[捂脸],1,7535844838899944742,0.04529741529974518,[ 捂脸 ]
2549094811703264,夜神月太扫了🥴🥴,2025.08.08,湖南,里面藏片都没人发现[图片表情],6,7535844838899944742,0.3968855753939805,藏片 没人 发现 [ 图片 表情 ]
1684866502763460,曼联不夺冠我就不改名,2025.08.08,上海,杀死比赛，芝麻的最新成果,4,7535844838899944742,0.8249629767329631,杀死 比赛 芝麻 最新 成果
106001574961,𝑴𝒐𝒓𝒕𝒂𝒍.,2025.08.08,江苏,@忆念ღ 压片战争[捂脸],2,7535844838899944742,0.1348403886712113,@ 忆念 ღ   压片 战争 [ 捂脸 ]
98064560943,🫵,2025.08.08,黑龙江,@Lsland. @平平无奇的生姜 我了个压片战争啊[憨笑],2,7535844838899944742,0.9332364045058301,@ Lsland .   @ 平平 无奇 生姜   压片 战争 [ 憨笑 ]
668966779881336,渡°（陶喆见过我版）,2025.08.08,安徽,@法Q艾瑞万 @还我利群 我前两天在一个群里看到过，点进去前我还以为是篇，点进去后发现是哪吒,1,7535844838899944742,0.9749157734714705,@ 法 Q 艾瑞万   @ 利群   前两天 群里 点 前 篇 点 发现 哪吒
2392984703479118,Liebe dich für Immer,2025.08.08,重庆,感觉不如十秒速通，我已经五十刷了[抱抱你],0,7535844838899944742,0.7505697921819883,感觉 十秒 速通 五十 刷 [ 抱抱 ]
1522152928182782,riiinsleeeep,2025.08.08,江苏,@,0,7535844838899944742,0.8333333333333333,@
1777227839312558,缇缇,2025.08.08,四川,我要看动图版完整版,0,7535844838899944742,0.7989935563537643,我要 看动 图版 完整版
95949570750,怎么是你,2025.08.08,陕西,@小一想吃宵夜 [震惊],0,7535844838899944742,0.6216290143088518,@ 小一想 吃宵夜   [ 震惊 ]
954840202884990,柏郁青,2025.08.08,河北,@沫沫 @胖鸡的猫疤。 @小狗睡神^ @霹雳大闪电泡芙小姐 @哑光痂. @とっくに無言だ ？[抱抱你],3,7535844838899944742,0.9961986970040609,@ 沫沫   @ 胖鸡 猫 疤   @ 小狗 睡神 ^   @ 霹雳 闪电 泡 芙 小姐   @ 哑光 痂 .   @ と っ く に 無言 だ   ？ [ 抱抱 ]
3364936811809303,XxX.💎,2025.08.08,广东,终于要发片了吗[黑脸],1,7535844838899944742,0.6567505835697298,终于 发片 [ 黑脸 ]
1592543286148503,Yu Cheng,2025.08.08,上海,网友已经不在乎能不能看了，全是对技术的渴望,8,7535844838899944742,0.8233806034391445,网友 不在乎 全是 技术 渴望
2856988509736188,AG超玩会梦沮,2025.08.08,湖北,我直接鬼脑无限播放还能分屏放片,2,7535844838899944742,0.9605231064904822,鬼脑 无限 播放 分屏 放片
2265461377734644,xZ,2025.08.08,河南,这种群是哪找的？[捂脸],0,7535844838899944742,0.01741521795476375,群是 找 ？ [ 捂脸 ]
1468565840214567,根号三⚡️,2025.08.08,江苏,@初落. 笑死我了动图,0,7535844838899944742,0.9971427959767494,@ 初落 .   笑 死 动图
53251904112580,mayoi,2025.08.08,江苏,@就是闲的 @哊 @乱码高楼🧸 @北海道章魚刺身 [疑问],1,7535844838899944742,0.9995166378860161,@ 闲   @ 哊   @ 乱码 高楼 🧸   @ 北海道 章魚 刺身   [ 疑问 ]
105696201722,小明,2025.08.08,安徽,@守纪 最牛逼的已经1bit了，一个像素点[愉快],0,7535844838899944742,0.9605779503995163,@ 守纪   最牛 逼 1bit 像素点 [ 愉快 ]
3562873421300606,曼波大王666,2025.08.08,浙江,[捂脸],1,7535844838899944742,0.04529741529974518,[ 捂脸 ]
77953554748,其笙生寂,2025.08.08,四川,@𝑲𝑰𝑵𝑮 评论区全是人物,0,7535844838899944742,0.42381446111024623,@ 𝑲 𝑰 𝑵 𝑮   评论 区全 人物
70099078398,又耳📷,2025.08.08,上海,近视眼不戴眼镜看刚刚好[流泪],5,7535844838899944742,0.8649121429826,近视眼 不 戴眼镜 刚刚 [ 流泪 ]
106402975051,Paradise,2025.08.08,重庆,@想象 [泪奔]666,0,7535844838899944742,0.9926571312921932,@ 想象   [ 泪奔 ] 666
2018348823751518,ZywOo,2025.08.08,江苏,压片战争,1,7535844838899944742,0.5,压片 战争
1248699893683816,帝王蟹,2025.08.08,重庆,@恩A西L 我去两个多小时的动图[憨笑][强壮],0,7535844838899944742,0.9780192989225138,@ 恩 A 西 L   两个 小时 动图 [ 憨笑 ] [ 强壮 ]
1754409206033687,月隐,2025.08.08,江苏,我还以为是比能看的画面下体积谁小谁厉害呢，结果是无脑压…,4,7535844838899944742,0.3764440451429253,比能 画面 体积 厉害 无脑 压 …
320698087124748,2019,2025.08.08,河南,最早的mp4上面，商家给我下载的冰河世纪只有不到10m，那画面糊的。。,6,7535844838899944742,0.8934051847625338,最早 mp4 商家 下载 冰河 世纪 不到 10m 画面 糊
334718331788103,改天再说吧,2025.08.08,海南,900b那个出来[绝望的凝视][绝望的凝视],1,7535844838899944742,0.5279133557535948,900b [ 绝望 凝视 ] [ 绝望 凝视 ]
67310218833,专吃可爱兔兔,2025.08.08,广西,我还以为真有大佬能压到很小但是能保证分辨得出画面呢，这种压缩有什么好说的，干脆每帧取五个像素点得了,6,7535844838899944742,0.5532078790878215,真有 大佬 能压 很小 保证 分辨 画面 压缩 干脆 每帧 取 五个 像素点
2716224841068139,稳健的小栀𓅿𓅹,2025.08.08,湖北,看过了,0,7535844838899944742,0.5875212430201505,看过
3971905116188909,了不起的海燕,2025.08.08,陕西,我见过9.5mb的全片GIF，虽然画质糊，但是还挺流畅[流泪],1,7535844838899944742,0.9875949085275373,我见 9.5 mb 全片 GIF 画质 糊 挺 流畅 [ 流泪 ]
95032042531,清晰的模糊,2025.08.08,福建,发微信然后再保存再发微信再保存循环怎么样,1,7535844838899944742,0.009159838506059281,发微信 保存 发微信 保存 循环
650539723400552,David💕,2025.08.08,澳大利亚,@ujsk1 [黑脸][黑脸][黑脸][黑脸],0,7535844838899944742,0.04307223065133059,@ ujsk1   [ 黑脸 ] [ 黑脸 ] [ 黑脸 ] [ 黑脸 ]
93237321469,土豆土豆豆,2025.08.08,江苏,[憨笑][憨笑][憨笑]你们才是真魔丸,0,7535844838899944742,0.3756683938974785,[ 憨笑 ] [ 憨笑 ] [ 憨笑 ] 真 魔 丸
1640945905843779,柒玖,2025.08.08,安徽,压片战争这一块[憨笑][憨笑][图片表情],25,7535844838899944742,0.3735038684393658,压片 战争 一块 [ 憨笑 ] [ 憨笑 ] [ 图片 表情 ]
2014758102115323,许多塔卡xgy,2025.08.08,内蒙古,@光壳流溢的虚树 @天赏石. @月折霜（补赞私发） 管家们去给我找这个gif来,0,7535844838899944742,0.9999677472386302,@ 光壳 流溢 虚树   @ 天赏 石 .   @ 折霜 （ 补赞 私发 ）   管家 找 gif
110480938480,ㅜㅜ,2025.08.08,广东,@Ju^ @崔崔鱼 @2016 @不回消息就绝交。 @土豆 ？,0,7535844838899944742,0.9882031090440457,@ Ju ^   @ 崔 崔鱼   @ 2016   @ 不回 消息 绝交   @ 土豆   ？
77494584854,Doro和它的好朋友,2025.08.08,安徽,看完都不许哭哦[图片表情],3,7535844838899944742,0.8961937284727215,完 不许 哭 [ 图片 表情 ]
98167928032,亚里士缺德,2025.08.08,北京,@shenkiang @に入教する压制成一颗魔丸[抱抱你],0,7535844838899944742,0.3558513869640061,@ shenkiang   @ に 入 教 す る 压制 成 一颗 魔丸 [ 抱抱 ]
4481226771017203,今天早点睡吧,2025.08.08,湖北,有没有技术压缩到10M以内还能有4k清晰度,1,7535844838899944742,0.018303968849110674,有没有 技术 压缩 10M 以内 4k 清晰度
2920781651388301,晴葵,2025.08.08,甘肃,为啥要压呀 纯好奇,0,7535844838899944742,0.11036949721655831,为啥 要压   好奇
3900703516666988,白泽,2025.08.08,福建,近视眼摘了眼镜都看不清了[图片表情],0,7535844838899944742,0.7305846290112054,近视眼 摘 眼镜 看不清 [ 图片 表情 ]
1068334771350020,喜爱夕的屑博士,2025.08.08,广东,真正的结束比赛了，365b[憨笑],3,7535844838899944742,0.7201575102564286,结束 比赛 365b [ 憨笑 ]
399878026436510,北纬三十五度,2025.08.08,湖南,给云天明带路上看[憨笑][赞],7,7535844838899944742,0.8759424201493748,云 天明 路上 [ 憨笑 ] [ 赞 ]
109460960468,🍊🍊,2025.08.08,广东,@糟糕😰 @l @Banana na na na na @忧郁的士 @f @1￴ @上课没事就想润 @匹诺曹病友 压片战争[憨笑][捂脸],1,7535844838899944742,0.9965123123364995,@ 糟糕 😰   @ l   @ Banana   na   na   na   na   @ 忧郁 的士   @ f   @ 1 ￴   @ 上课 没事 想润   @ 匹诺 曹 病友   压片 战争 [ 憨笑 ] [ 捂脸 ]
3900668361316748,鸣泽,2025.08.08,河北,那么糊。压的。越不高清,21,7535844838899944742,0.4998233093422568,糊 压 越 不 高清
59558868237,无敌小小白,2025.08.08,河南,鸿蒙系统看不了压缩版 [苦涩],3,7535844838899944742,0.34663022027924584,鸿蒙 系统 压缩版   [ 苦涩 ]
3353991196445572,红白老六,2025.08.08,湖北,动图不行，万一不小心退出开得从头开始看[捂脸],5,7535844838899944742,0.001279923890822654,动图 不行 一不小心 退出 开 从头开始 [ 捂脸 ]
3514467844360660,聪明的狗子,2025.08.08,广东,我见过gif动图的,1,7535844838899944742,0.3765318312539149,我见 gif 动图
2682452735704734,至尊圣皇,2025.08.08,河南,@镜中林 ？,1,7535844838899944742,0.9176610395204475,@ 镜中林   ？
107778806700,毕之,2025.08.08,江西,@谭玉 [震惊],1,7535844838899944742,0.9650150728819433,@ 谭玉   [ 震惊 ]
1341875207289000,落花映残月,2025.08.08,云南,求,0,7535844838899944742,0.3717948717948715,求
149946841171095,鹤辞,2025.08.08,河南,现在我还有个4KB的和表情包形式的[捂脸],0,7535844838899944742,0.1461983428800735,4KB 表情 包 形式 [ 捂脸 ]
2267615754716699,AAA,2025.08.08,日本,@Dr.ty 我昨天看的哪吒2还是1080p的勒,0,7535844838899944742,0.8844231951448204,@ Dr . ty   昨天 哪吒 2 1080p 勒
2837198884844366,★,2025.08.08,河南,@☽ 我有点笑死了,1,7535844838899944742,0.4651678924166557,@ ☽   笑 死
60893147727,麦乐鸡块,2025.08.08,湖南,@Teresa @hᐝ [捂脸][捂脸][捂脸],1,7535844838899944742,5.6874018619090805e-05,@ Teresa   @ h ᐝ   [ 捂脸 ] [ 捂脸 ] [ 捂脸 ]
51465039587,欣子,2025.08.08,广东,@云游剑仙花花 这闹呢,0,7535844838899944742,0.9376555907754924,@ 云游 剑 仙花 花   这闹
2324843712234221,无伴奏,2025.08.08,浙江,人怎么可以这么闲[鼓掌],1,7535844838899944742,0.8540561037510817,闲 [ 鼓掌 ]
92656353342,阿巴阿巴卫,2025.08.08,浙江,@一分二秒 @智慧美丽有钱的小女孩 @菠萝BoBo🍍 @超级无敌幸福面包狗 @木xx木 @% @戊上小 @火🔥羊 @尖叫张飞 这怎么一半哪吒一半敖丙的呢[图片表情],1,7535844838899944742,0.9999999999566671,@ 一分 二秒   @ 智慧 美丽 有钱 小女孩   @ 菠萝 BoBo 🍍   @ 超级 无敌 幸福 面包 狗   @ 木 木   @ %   @ 戊上   @ 火 🔥 羊   @ 尖叫 张飞   一半 哪吒 一半 敖丙 [ 图片 表情 ]
3806959060128960,一片伤心苹果,2025.08.08,山东,这是什么群,0,7535844838899944742,0.5151515151515154,这是 群
2563660007606749,超喜欢,2025.08.08,河北,我说白了昭和时代的片都比这个清晰[憨笑],14,7535844838899944742,0.9920644338756596,说白了 昭和 时代 片 清晰 [ 憨笑 ]
83559013862,QQ小冰,2025.08.08,安徽,@7M 啊,0,7535844838899944742,0.5,@ 7M  
76296654168,无敌旋风大王,2025.08.08,中国香港,压片战争[愉快],1,7535844838899944742,0.5071254743272992,压片 战争 [ 愉快 ]
2947127387372771,沓.,2025.08.08,广东,gif那个我也在我网友群看到了[捂脸],2,7535844838899944742,0.024450675110578857,gif 网友 群 [ 捂脸 ]
94787299065,Vamos auXiaoYuan,2025.08.08,山东,纯为了压缩而压缩 ， 能压的小，还能看的才是牛,3,7535844838899944742,0.03836020357660319,压缩 压缩     能压 牛
88748692421,辉月,2025.08.08,天津,@潮信. @烛南 [捂脸],1,7535844838899944742,0.7857921265731923,@ 潮信 .   @ 烛南   [ 捂脸 ]
59664937003,程艾影,2025.08.08,山东,哪吒之磨瞳降视,4,7535844838899944742,0.5777456744662176,哪吒 之磨瞳 降视
62510949400,用户0814d,2025.08.08,上海,[捂脸][捂脸][捂脸],0,7535844838899944742,7.016716448893234e-05,[ 捂脸 ] [ 捂脸 ] [ 捂脸 ]
104191266720,虬髯客SF,2025.08.08,福建,100秒一帧有什么意义,10,7535844838899944742,0.754599220100283,100 秒 一帧 意义
81020565765,小鲸鱼（见过健次黄子²版）,2025.08.08,上海,@防御塔 笑死我了,0,7535844838899944742,0.8757707254527847,@ 防御 塔   笑 死
544977657534515,我想早点睡觉,2025.08.08,湖北,[黑脸],0,7535844838899944742,0.35631045623749336,[ 黑脸 ]
3525453661876778,Sient,2025.08.08,云南,这什么压片战争[憨笑]@弥路往南走 @连渔花 @无响应,0,7535844838899944742,0.9792125707425304,压片 战争 [ 憨笑 ] @ 弥路 往南 走   @ 连渔花   @ 响应
764903810425101,普朗克十七,2025.08.08,北京,已经刷到100倍速36拼的快速爱国机了,1,7535844838899944742,0.12815042594864634,刷到 100 倍速 36 拼 快速 爱国 机了
3864114911523372,幸运,2025.08.08,山东,最后那个动图好像用我的世界做的[看],0,7535844838899944742,0.9055358589684098,动图 好像 世界 做 [ ]
16228912350,ℳ̶̶̶,2025.08.08,湖北,@立志明天要励志 @意思 搞成魔丸了,2,7535844838899944742,0.48200733709680654,@ 立志 明天 励志   @   搞成 魔 丸
2375365445289981,big胆,2025.08.08,福建,@fjiffok 压缩魔丸[捂脸],0,7535844838899944742,0.007364607765710018,@ fjiffok   压缩 魔丸 [ 捂脸 ]
4194016990344844,厚愁雨,2025.08.08,贵州,@我会改的， [疑问][疑问][疑问][疑问][疑问][图片表情],0,7535844838899944742,0.9491430588046723,@ 我会 改   [ 疑问 ] [ 疑问 ] [ 疑问 ] [ 疑问 ] [ 疑问 ] [ 图片 表情 ]
1533154236574671,cpy,2025.08.08,广东,@水君 @以后 @⑨ @没心情 @霖 @👊🏻 @风间 @even @旁白 @能量饮料。 @泥虫 @熊big @止痛药。 真正的魔丸来了[愉快],2,7535844838899944742,0.9999998672156468,@ 水君   @   @ ⑨   @ 没 心情   @ 霖   @ 👊 🏻   @ 风间   @ even   @ 旁白   @ 能量 饮料   @ 泥虫   @ 熊 big   @ 止痛药   魔 丸 [ 愉快 ]
2340201650993192,清晨,2025.08.08,重庆,多谢了他，让我37刷哪吒，现在没人敢说我不爱国了[憨笑][憨笑][憨笑],4,7535844838899944742,0.3529421388964692,多谢 37 刷 哪吒 没人敢 不 爱国 [ 憨笑 ] [ 憨笑 ] [ 憨笑 ]
603001908889367,Awen.🌸,2025.08.08,安徽,？下个视频就是哪吒 2 电影[捂脸],1,7535844838899944742,0.25002168313669826,？ 下个 视频 哪吒   2   电影 [ 捂脸 ]
2386406037785113,feather,2025.08.08,江苏,求视频[蜜蜂狗],0,7535844838899944742,0.8491979352241823,求 视频 [ 蜜蜂 狗 ]
66670356458,H5Lic.,2025.08.08,重庆,@阿文啊 @超级小萌神(看过陶喆eason版) 压片战争,1,7535844838899944742,0.9717515156344365,@ 阿文   @ 超级 小萌神 ( 看过 陶喆 eason 版 )   压片 战争
4248935765386243,劳兵王,2025.08.08,广西,,4,7535844838899944742,0.5,nan
3737930186100467,鼬,2025.08.08,河北,我靠，[发呆],0,7535844838899944742,0.3704601312937452,[ 发呆 ]
